effective_person_id,person_canon,player_ids_seen,player_names_seen,aliases,alias_statuses,notes,source,person_canon_clean,person_canon_clean_reason,aliases_presentable,exclusion_reason,last_token,norm_key,legacyid
9b0f06c8-7ef6-5145-9e2b-e80c48a06615,Alexander Smirnov,07129a9c-570c-5a8b-8f4d-0a14d1a41b9b | 4ebb18f7-1e19-50cd-9967-55e03823692b | 7d3a8f16-524a-5922-a2d1-6aaee346861a | aaf77a74-3372-5f59-b8f4-3eb0153bd495 | af38ca9e-98b3-5f26-bb73-be052f732df6 | fe033eea-7300-512d-9231-ff6ab69b4130,Alexander Smirnov,,,,overrides+data,Alexander Smirnov,,,,smirnov,,65937.0
32f4bc20-4b43-525f-a4ea-1a2aa5a4683b,Alexander Tranakiev,1aab19a1-d8fc-5445-88d0-6046ee7e95f7,Alexander Tranakiev,,,,overrides+data,Alexander Tranakiev,,,,tranakiev,,
24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,07d2c57e-8c45-5bb7-9276-5d51e098282a | 2e4e1c70-d9b7-55a1-986c-6daf4c6aeaef | 4a463572-717a-533c-9d9a-33f671f03e3a | 4f587010-55ed-5181-a1fb-eb253de1fab1 | 6548ff43-19c8-5a5c-b87b-7fb6f846c995 | 65c64535-1724-5b1c-ac3d-160fefd2ee2a | b08b3a8f-8f35-5416-87cd-35725bbe404b | cf21e5c7-ee85-5bfc-bb86-60aa7bc1b8ed | fce7a35d-c967-5d81-a6bd-e01ff29c8b43 | 90f5452f-c873-5c24-92ac-0463bd8ea521 | ad7ab8fd-2721-5423-a66e-a9fefe1fa681 | 8507e18c-0c6b-5ac1-b60a-5c753aa5ac9d | 949ec531-1a1b-515a-8de9-b7b135a674c9 | 1c4d9dd6-2064-5871-8f95-02127f49e67e | 6530fa95-3ded-542e-ba40-9a8f3a403f9a,Alexander Trenner | Aleksander Trener | Alex Trener | Alex Trenne | Alexander Trenner ? Ripwauxpin,,,,overrides+data | data_only,Alexander Trenner,,Alexander Trener | Alexander Trenner - | Alexander Trenner ? | Aleksander Trener ? | Aleksander Trener | Alex Trener | Alex Trenne | Alexander Trenner Ripwauxpin,,trenner,,67229.0
96b72fe6-ed2f-5d70-8a49-2e2d38b31e5f,Alexandre Bélanger,10e10456-c234-55f5-9a0c-95801ebfddf0 | 719edc3b-0a0d-59b4-bbe5-0eaac2d2ae54 | dfc672da-270a-5f1e-9989-780844f3cda0,Alexandre Bélanger | Alexandre Belanger,,,Added for QC07 referential integrity (no merges). | 2026-02-25: requested removal: QC07 coverage_closure placeholder row,data_only,Alexandre Bélanger,coverage_closure,Alexandre Bélanger | Alexandre Belanger,COVERAGE_CLOSURE,bélanger,,
55584eb9-ab8b-517f-b514-1e08f8852a31,Alexandre Gravel,4c6de61a-3fb2-5d9f-8f3a-c3171909dbe8,Alexandre Gravel,,,,overrides+data,Alexandre Gravel,,,,gravel,,
e881c68e-e8fd-52ad-88eb-666f12a5d931,Alexandre Kègle,db5c1c7f-7a03-5fa0-885d-e6d747723130,Alexandre Kègle,,,,overrides+data,Alexandre Kègle,,,,kègle,,
c02d6a7b-4eea-5239-ae0d-bec0dec69138,Alexandre Vannier,3bf16ebd-85d7-57c8-9e5e-e9aae70821a4 | 73fd3356-ec8f-59a1-9fce-e1429a27f254,Alexandre Vannier,,,,overrides+data,Alexandre Vannier,,,,vannier,,
49907040-6c5c-54f3-b204-61a054f34d51,Alexey Antipov,645d1ee4-eb91-508e-8a32-99236a628473 | 8d3011e3-a9f8-58c5-9a8a-5b85ba61262c,Alexey Antipov,,,,overrides+data,Alexey Antipov,,,,antipov,,
05a8ac04-dfbc-5bb7-b243-287c2245cbff,Alexey Tushkanov,476fd460-7d05-57c2-a97e-f52ef2b95d6a,Alexey Tushkanov,,,,overrides+data,Alexey Tushkanov,,,,tushkanov,,
4f763ef4-fb7b-5fcb-9883-988370e20b2e,Alexis Deschenes,0bb37288-370b-54cd-bfe0-36115144e6bf | 238555f2-ebc3-5e1b-a1c3-9ce59541cea5 | 32fe84f0-f1a2-5389-bc92-58afd0892f9b | 83e14445-98f7-5959-8092-c73dd840ff05 | 869b21f8-5c26-5d5d-b6e4-a44760fdb1d3 | 86b013cd-078d-58ce-8e06-5e9fd8d20540 | 88954974-6804-5abe-8374-984a2510f77c | 8c4fc689-ebd5-5183-8e87-7b1f9f981d1e | 9f0cce17-f6cc-5ac7-b5c4-c1af33688a2e | a6823a31-1fc6-5909-ba7b-6e7c7eac9369 | b04954dd-c36d-572e-8f18-f31455d8b840 | c80648c6-e5bb-5b16-81fc-353f56434dac | d6270729-c116-50f4-bde9-e82d72b41a41 | f7a3e747-adb9-5320-b6aa-4086e06aaca3,Alexis Deschenes,,,,overrides+data,Alexis Deschenes,,Alexi Deschenes | Alexie Deschenes | Alexis Dechenes | Alexis Desch?nes | Alexis Deschene | Alexis Deschenes* | Alexis Deschennes | Alexis Deschesne | Alexis Deschesnes | Alexis Deschènes | Alexis Desch�nes,,deschenes,,14435.0
c6a8f687-d336-5460-b2b5-10d103c26ec6,Alexis Leclerc,08f4de52-03f7-58d8-87ad-40bf9b0ca0ff,Alexis Leclerc,,,,overrides+data,Alexis Leclerc,,,,leclerc,,
283f8e77-8a3b-53eb-b517-c85fe02fe5c2,Alfredo Rebolledo,e156320c-72c2-5ae6-9be0-c5390479db13,Alfredo Rebolledo,,,,overrides+data,Alfredo Rebolledo,,,,rebolledo,,
e2a90d21-3f84-5e96-b568-8750b69ca493,Ali Djastranj,076a24d3-8ab1-51bf-8f91-6e059e3a9737 | 28e7e0a5-f878-588f-aedb-1a6c397b6e7c | 2a78d5fa-17dc-5446-a13a-42253b4f4943 | 4c90432b-6ee8-55ca-8970-7d15e220a475 | 66ec7257-709a-59fc-ad30-86f9a1273a42,Ali Djastranj,,,,overrides+data,Ali Djastranj,,Ali Dastrandj | Ali Dastrandj - | Ali Dastranj,,djastranj,,37113.0
24c82c78-29ee-5a20-a93d-505d50a28d0c,Alison Smith,bdcab7c9-0eb4-547c-a629-83028a4c2ff9 | ebb0637c-777e-5d61-ad69-c28a8c31c256,Alison Smith,,,,overrides+data,Alison Smith,,,,smith,,
be733240-4c4d-553c-9df4-4c47b38a19e4,Allan Haggett,5695d02a-0721-5339-b77f-50a65c28b56c | 587f57ff-8293-5a66-ad5c-213b66808169 | bb8bb44f-bf11-55dc-946c-d70e19d21cba | be447861-63cb-54e8-bd31-e447074cfae2,Allan Haggett,,,,overrides+data,Allan Haggett,,Allan Hagget,,haggett,,12181.0
64472889-80b6-5457-a226-8aa66fa810fd,Allan Petersen,4905c064-6b1d-5b0c-8900-cbc723899f10 | 76473e91-9e24-514d-9ce0-92fc5dd12701 | 8448e85b-e133-5ea3-b01c-43f0af0a9a43 | 850ee190-57df-57be-bda7-6d227fdc01fa,Allan Petersen,,,,overrides+data,Allan Petersen,,Allen Petersen,,petersen,,
2ffa9d66-7e6c-5044-bcbe-7e448a973528,Allen Gumasing Paule,d008de91-bc6c-5f7a-b283-bc0b5e96dd75,Allen Gumasing Paule,,,,overrides+data,Allen Gumasing Paule,,,,paule,,
66b159b0-39cb-5ddc-b1df-fc2dfeba0b02,Allen PAULE,1a4cefc2-c625-5636-bd0f-76d925a67ffc | 40da623d-8b84-5f31-85c7-0d3bbe98b2fe,Allen PAULE,,,,overrides+data,Allen PAULE,,,,paule,,83756.0
9f78fe69-1a0c-57be-a6eb-2c8e08f6ceac,Allen Sneed,1923cdbf-e261-57fb-be33-9cda790e6f53,Allen Sneed,,,,overrides+data,Allen Sneed,,,,sneed,,
94268745-981c-502f-86e4-008bf3edd20c,Allen Tai,5655ef69-65d8-5d77-adcf-82b33549fae3,Allen Tai,,,,overrides+data,Allen Tai,,,,tai,,
9437b458-a15b-5185-a9ce-9f1fd40094dc,Allison Smith,3bc1c693-2bc7-5755-88cb-c1ab55be3af5,Allison Smith,,,,overrides+data,Allison Smith,,,,smith,,
ff61e6f1-ddee-5f7d-aa31-7b689d602033,Alpine Smog,2a536c72-d70e-55da-bbd3-8096e851c44f,Alpine Smog,,,,overrides+data,Alpine Smog,,,,smog,,
dd2a80e1-f668-5a5e-913a-77b16e5d48a7,Alvaro Manzanero Alfinger,6f978dfe-1b27-5f4b-b902-efb8d183e62a,Alvaro Manzanero Alfinger,,,,overrides+data,Alvaro Manzanero Alfinger,,,,alfinger,,
c7a70924-e2dd-5fb8-9945-ebc38569fecf,Alvaro Martinez Junca,e3f46e81-c406-5a99-9154-a5f1fa51f369,Alvaro Martinez Junca,,,,overrides+data,Alvaro Martinez Junca,,,,junca,,
6e1b0db3-cea0-598f-a6a4-b099fe5c8161,Amaya Straeten,09aa9b8e-ba04-5ca3-bb5c-821491bd510c | 24b3bd0e-9714-54c9-8979-d78c318fad6f | 26f49080-c392-5088-9185-b028e3658d3f | 34ee94c7-9cb3-5da7-bece-145557338be5 | 978993fd-4367-5b71-a624-db3c40573462 | cdda9302-470d-5349-99ca-f4cf5cc004e8 | fce6aad4-b2f0-5a32-bbdf-bd42a719a656,Amaya Straeten,,,,overrides+data,Amaya Straeten,,,,straeten,,
65fcd1f2-afba-542d-926c-01e1225078d3,Amber Ott,e1de358a-a0d1-53e8-866a-361b6353e477,Amber Ott,,,,overrides+data,Amber Ott,,,,ott,,
ed638858-3da2-5302-8a94-6eef9dd674a1,Amelie Jolicoeur,cc058258-3fe8-5dc6-a0df-b4e1215d3b1d,Amelie Jolicoeur,,,,overrides+data,Amelie Jolicoeur,,,,jolicoeur,,
e81912f2-3801-51ab-b228-9d7f65999f74,Amos Schumacher,a6f9bf97-17f2-5dc7-93f1-34cd68a0832d,Amos Schumacher,,,,overrides+data,Amos Schumacher,,,,schumacher,,
ecf5bb08-8088-5a0d-b236-3eb837afc74e,Amy Noller,028af86a-6ea8-53fd-a3cf-ba92b3d3b55c | 33969975-ac07-5f8b-9df3-64037ec61ed1 | 4734b152-0453-5ada-866f-c5a7ea84549e | 6a0099d2-3a51-5105-8c52-02328fa3fdd0 | 76ba279d-3711-5a06-b6a8-57a04082efb1,Amy Noller,,,,overrides+data,Amy Noller,,,,noller,,
7d915cea-c796-5579-830e-2c5e53e4ac44,Amy Westberg,21469096-d21e-5852-9470-c9d2f7787583 | 26c857c6-f200-51c3-abab-077c263e00b5 | 54df7e0f-23df-5887-89c9-7af0238e2766 | 69effa88-3dac-5fb9-a7fb-85602d48e0e8 | 97c83b19-1727-553f-87f1-b10cc270e514 | ba3a0082-123a-5c1b-8520-5e9a42853347 | c7f777c8-7871-5b5b-8d5e-4fda83c3ad4f | d201789a-12d8-5a83-b8b3-236c9455ba82 | dee0671c-314e-5e21-b2d2-85c65264494a,Amy Westberg,,,,overrides+data,Amy Westberg,,Amy Westberg#,,westberg,,12057.0
b1c0d55c-d633-58ca-b18e-4ef0373e50d9,Amélie Beck,2c9b722a-41c1-5654-b76c-d1333d9dc81f | 73d103bb-5edb-512e-82c0-ffaabb5546c3,Amélie Beck,,,,overrides+data,Amélie Beck,,Amelie Beck,,beck,,
ee50c606-ce87-50bb-bfd4-2e3c53e14ede,Ander López,bc112b40-3d3c-543b-94a5-c0f61251042b,Ander López,,,,overrides+data,Ander López,,,,lópez,,
5409d10e-6c5f-567c-a9a0-f61f5876885c,Anderson Carrero,94ba96f4-0e59-5899-8e48-6619618f9750,Anderson Carrero,,,,overrides+data,Anderson Carrero,,,,carrero,,
e361a088-0b37-54f8-8b09-98b5905a68eb,Andi Beimel,62801211-fbb1-5e02-a031-78faa6739330,Andi Beimel,,,,overrides+data,Andi Beimel,,,,beimel,,
4e1c958c-d90c-5612-9018-6f207cd303fa,Andi Erromo,7a87613f-37e1-5a63-a172-a7022f4258b9 | 81363ab3-b339-5529-8358-297db23f8e17,Andi Erromo,,,,overrides+data,Andi Erromo,,,,erromo,,
a2c957e1-37e5-5734-b559-09cd5adb46fc,Andi Navratilova Nawrath,55c6da7a-df6b-58dc-9a46-e9f6d9cd8b56,Andi Navratilova Nawrath,,,,overrides+data,Andi Navratilova Nawrath,,,,nawrath,,
714f736c-1a9b-5ec2-ac2d-a5d54cc36f3c,Andi Wolff,18865c73-8814-5f95-bac5-c5388a07067d | 6da0e7ae-8f48-5f83-8221-32cbdbb5b224 | 72bc435e-8c17-5387-81cd-1f61ef1c3ae3 | bb675c57-c224-51cd-8c5b-77bc92b763c4 | d0e4d4e6-5f71-58df-8820-9734a60303c6 | d0f7cde3-9b62-59ad-8157-7e8c7092e3e9,Andi Wolff,,,,overrides+data,Andi Wolff,,andi wolf,,wolff,,
29e333d0-081f-59d0-8316-860ee8172463,Andras Horvath,66eabc4c-2287-55cb-ab5a-b405c00870e6,Andras Horvath,,,,overrides+data,Andras Horvath,,,,horvath,,
9a43cca6-6946-55c2-b030-8c606f7c4910,Andre Buchmann,2792c9d2-b8a0-5683-9dca-99c908ea3ec5,Andre Buchmann,,,,overrides+data,Andre Buchmann,,,,buchmann,,
44324a43-a589-59bc-8988-02ca47c7f0cf,Andreas Beimel,15595109-7e93-5fee-8ebd-3c01a77d88d9 | 24f9d4b9-9568-5b27-97ed-218903ac75f6 | 5ada1c42-9a31-59fc-bbb1-2cc4ffdfafde | 75a7482a-43a2-5a64-99bc-3230f2d156ff | 941aec43-d615-5b2d-b1da-1896bbced436 | 9b7c9a2c-53b0-5380-a6ca-af4adafefeef,Andreas Beimel,,,,overrides+data,Andreas Beimel,,Andreas Beimel ????,,beimel,,
0b36838e-ef53-5c81-adf5-5dda95b42e84,Andreas Grandi Peier,04fd0648-a8c6-57dd-b54a-17d4fcaddc59 | dd0b60b0-49ed-58e3-9d32-84837703fb2c,Andreas Grandi Peier,,,,overrides+data,Andreas Grandi Peier,,,,peier,,
38c0f384-29fa-5cd9-b3e7-707e76e7aa9a,Andreas Hoffmann,3a45612d-6e56-51d9-8a89-49393a91dea3 | 76d8b628-6c37-5986-8758-9f6ec878d218 | 7c4e334f-0efa-5301-af5a-65c83094ad03 | acfb2082-51ec-55fb-9b98-7e320624dd08 | faba9eb0-f0a7-5c65-9ad3-c0191f447d35,Andreas Hoffmann,,,,overrides+data,Andreas Hoffmann,,Andreas Hofmann,,hoffmann,,
b4d3857a-5a59-5e4f-8756-766f9defcce8,Andreas Käfer,2882fddc-b129-5521-b6c2-755eba2f5fd8 | 81d74324-75c5-56d7-8a6b-2075a3431451 | f60430f9-2ee3-50af-b813-61bc9e96ac5d,Andreas Käfer,,,,overrides+data,Andreas Käfer,,,,käfer,,
4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,02b1d4e4-3d78-5538-84c8-791b84a55cf9 | 2fc4b72f-a3e4-500a-93a8-a54646271d67 | 35d14f3e-13fa-5435-ad1c-d7fd4370a0c8 | 42d176fd-ef8a-51f0-bea9-81bb439f8d8d | a1f25e34-cc7a-5aba-8450-94c5604c7034 | ba1345f3-0bbf-5e89-bc8f-7df9b71987f8 | e4541ffe-ebd7-548a-be25-328d0c7999cd,Andreas Nawrath,,,,overrides+data,Andreas Nawrath,,Andreas Narwath | Andreas Navrath,,nawrath,,
1df65a5e-fdb5-5385-a31e-4ac28b916b28,Andreas Peier,7b05f263-581d-5fef-bd82-51a558db4c46 | d63bc8bf-bcfe-5682-a5c4-5619518d4664 | f92bae07-ff15-5f94-a7ad-d533e6f429da,Andreas Peier,,,,overrides+data,Andreas Peier,,,,peier,,68942.0
a03090dc-7534-5454-aab3-f3a074f67d33,Andreas Wolff,1210c23d-699a-5da8-9160-6dcd3ebb1b8a | 3946b1b9-6368-5242-a569-0feaec133157 | 52046aaf-5232-52a6-b2c5-94a63edfb933 | 66b21188-1356-5e7d-b1fb-6a01b5d13134 | 6a9a331b-84ee-59e2-8859-f84007a2aac3 | 7914a0e8-e8ef-5bad-b98b-9e7dd1a2f869 | 95e29a4a-544f-50cd-a8e4-9a75d0eafa20 | e6be1de7-6176-54be-9f12-f8d211bf2c5b | f8f0fa41-ee56-52bf-a574-477b1a4222fb,Andreas Wolff | Andreas Wolff Uli Haase,Andreas Wolff Uli Haase,,merged from Andreas Wolff Uli Haase (14147b38),overrides+data,Andreas Wolff,,Andreas Wolff ????,,wolff,,16093.0
61710379-9792-5e1e-9c97-b20b7307a999,ANDRES ARCE,67ce546e-8334-5715-93b3-56f8bf4a993a,ANDRES ARCE,,,,overrides+data,ANDRES ARCE,,,,arce,,
b79a49fc-8d20-5e2c-a30e-0d638a444ac3,ANDRES FELIPE VALENCIA,e4e499cf-f871-52a4-a699-8345c8a0e6f1,ANDRES FELIPE VALENCIA,,,,overrides+data,ANDRES FELIPE VALENCIA,,,,valencia,,
c683cb86-d6c9-5934-a233-52fe46b39a6e,Andres Vivas,005c093a-c19e-5c26-8153-b74c4bcbf1cf | 4aaeb56b-8075-502b-80b3-e282d4f79b55 | 5dbe1c56-11e1-53a6-9954-750e5f83cce6 | 69a6f66b-a87a-5127-8277-d6790080abfc | 8a82ded3-53e5-50b3-b469-1953a5f1749d,Andres Vivas,,,,overrides+data,Andres Vivas,,Andrés Vivas,,vivas,,
e8c7e46d-e874-540d-803b-488ed9d80da5,Andrew Barnhart,550e2701-ebb6-5cf7-9623-33a24200a4ca,Andrew Barnhart,,,,overrides+data,Andrew Barnhart,,,,barnhart,,
54b5b515-63c2-5dbd-a6f5-f2bc80a209e4,Andrew Billip,8dc9eeb2-2414-5513-81d7-3b144cd65913,Andrew Billip,,,,overrides+data,Andrew Billip,,,,billip,,
47154f87-aba0-517d-bea8-7b1c1dcc6faf,Andrew Bohlin,9e09cf67-4951-5d2f-aedc-5671c765f557,Andrew Bohlin,,,,overrides+data,Andrew Bohlin,,,,bohlin,,
aaedf0d1-0376-58cb-b6af-2911e232d321,Andrew Bosher,,Andrew Bosher,,,Added for QC07 referential integrity (no merges). | 2026-02-25: requested removal: QC07 coverage_closure placeholder row,data_only,Andrew Bosher,coverage_closure,,COVERAGE_CLOSURE,bosher,,77534.0
66c8ee00-cda8-5430-ba1c-ffb177198d18,Andrew Coleman,0855b68b-2cf5-5ed3-b7c5-a491abf7cceb | 23411e95-14fa-51d4-95e1-88cff7d139c1 | 9d1a6df2-47be-5543-a2f4-681c33d450fc | 9f31a345-4aca-5bd4-bafd-d750d46d67ec | ccdf4dab-e271-539b-b1c2-be7439ec973a | e65a43da-9729-5bdd-b84c-b70d2d14eb1e | f1bf0427-8b5d-5a98-9a0e-e092be1754af | fb31df19-8245-58e4-810f-e27780623551,Andrew Coleman,,,,overrides+data,Andrew Coleman,,Andrew C.,,coleman,,34003.0
2e2add6f-666a-598e-8dc6-d4196c028e07,Andrew Delaray,1903883c-bfd6-5bf3-b4d3-3b0c2133399b,Andrew Delaray,,,,overrides+data,Andrew Delaray,,,,delaray,,
2c214cfd-ab4b-59f9-9e9b-9e6047c2e7b9,Andrew Drabek,5aacb09d-ca64-572f-ac14-581f384118f1,Andrew Drabek,,,,overrides+data,Andrew Drabek,,,,drabek,,
44c23e21-b920-58a7-90d9-80dcf5d60093,Andrew Dunford,36417cdf-cd8d-5e9e-aa7b-7ecb4ac22ca6 | 46e1bb6d-fc75-526b-8665-5a26bd13a057 | e412297c-936d-531c-a272-790303250c62,Andrew Dunford,,,,overrides+data,Andrew Dunford,,,,dunford,,
8f5b90c3-62b9-5323-95db-3bcefbb12efb,Andrew Fagan,d04855a5-d6d8-501b-a5cc-6972ddd410a0,Andrew Fagan,,,,overrides+data,Andrew Fagan,,,,fagan,,
8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,2ea7e8cc-47b3-5e7d-a4e1-da0c09f54aad | 91476591-4f62-524c-95f2-7cb17403640a | c6e78f87-3bdf-58b7-8b31-0630034d60eb | daa71340-9f69-594d-8b60-29682cdb7a8b,Andrew Grant,,,,overrides+data,Andrew Grant,,Andrew Grant-,,grant,,66154.0
f54815e1-cb9b-5049-b3b7-1df6a5de7b01,Andrew Gunn,8e7f019c-7933-5122-833c-d3ae992b09a5,Andrew Gunn,,,,overrides+data,Andrew Gunn,,,,gunn,,
2ada39d8-346f-53b9-af55-7a1db8292f19,Andrew Johnson,aafaea21-fa9a-5a9e-915d-fba40cf83b84,Andrew Johnson,,,,overrides+data,Andrew Johnson,,,,johnson,,
3878cf90-a92e-53dc-a8cb-dbba0edd823a,Andrew Koller,3148c580-ce4e-5899-86ea-7281c7cd2c38,Andrew Koller,,,,overrides+data,Andrew Koller,,,,koller,,
c463246a-1c88-5e3a-87b2-c283af952d12,Andrew McCargar,65647987-aada-530b-8017-884d2ad02edd | 74b63ad4-0be7-5873-aa1f-be5e1f9fafd4 | 7c5a7383-9863-557c-8aa9-9f917b527338 | 8cd6064e-5cfb-5221-9c93-8c9f10807180 | 8d9324aa-3fc8-59c0-8617-a03d0d147263 | feba27ba-f2a0-5247-ae1c-8c9c2d478661,Andrew McCargar,,,,overrides+data,Andrew McCargar,,Andrew McCarger,,mccargar,,
79adde13-a415-5c0c-acc0-6c30e2caa012,Andrew Morgan,4c739c23-c976-5cfa-9e7b-b7b6ccf9dfd8 | a9e76b81-c214-5472-8e49-7f6986ef597a,Andrew Morgan,,,,overrides+data,Andrew Morgan,,,,morgan,,
ab332781-243a-51f6-8df4-e595dd09ab55,Andrew Norster,761910a3-2c15-54b5-8b7e-c9325d301014,Andrew Norster,,,,overrides+data,Andrew Norster,,,,norster,,
760941c4-9426-56f1-ac79-e8ad3ce9cf98,Andrew Ronald,05405862-7c06-50c4-a28e-29b89155124f | 21e90a01-e180-5edd-9756-e458cc7cde7c | 4be2a25a-4802-5257-aae7-5d894dd2d0b6 | 66e609ff-66eb-5424-a519-6b7067389a6c | 742e8e3f-adfe-5476-91d0-148a99b3bd15 | 935b32f4-ecf2-540f-821d-6e55336f2b2e | c0a32d92-19ab-527f-a279-2f76638685f1 | d4019b24-26e0-5a78-9bf1-994c7dc67dc4,Andrew Ronald,,,,overrides+data,Andrew Ronald,,,,ronald,,12508.0
6c8fe6d9-14cf-5e48-ae8f-e94b6fb9ef72,Andrew Weglarz,391c8f3f-1197-5486-be78-37c9594dcaa5,Andrew Weglarz,,,,overrides+data,Andrew Weglarz,,,,weglarz,,
5309a3a3-a3d0-5991-9d8b-a6c0f44da52e,Andrey Chernyshev,09e0f789-0ba6-5026-b60f-2ea5501b901c,Andrey Chernyshev,,,,overrides+data,Andrey Chernyshev,,,,chernyshev,,
835fd269-0b77-57fe-9efc-cbdf4b567a8b,Andrey Dyakonov,8fdff0a4-361c-5a9a-97a4-a3668b312127 | 9bbfb7bf-33ed-5227-824f-11d91b167a1e | 88157f80-bfea-5476-8699-0bc7750dd039,Andrey Dyakonov | Andrey Djakonov,Andrey Djakonov,,merged from Andrey Djakonov (d89073bd),overrides+data,Andrey Dyakonov,,,,dyakonov,,
af647a4c-9c61-5883-962d-30c5b10b9222,Andrey Egozov,,Andrey Egozov,,,Added for QC07 referential integrity (no merges). | 2026-02-25: requested removal: QC07 coverage_closure placeholder row,data_only,Andrey Egozov,coverage_closure,,COVERAGE_CLOSURE,egozov,,
6d74f8f5-c8d0-5e3d-90ad-bb6323776ad1,Andrey Jamiro Egorov,fd777219-f2ed-51be-bad8-06a6018fd477,Andrey Jamiro Egorov,,,,overrides+data,Andrey Jamiro Egorov,,,,egorov,,
086d1e2b-abb8-5c96-b756-5d71fdc81e6e,Andrey Laptev,9fd736ff-a507-5335-965d-92e4601a7764 | ccf4e019-e4ab-5605-8e98-51815ac268f2,Andrey Laptev,,,,overrides+data,Andrey Laptev,,,,laptev,,
26ba1ca2-6d93-562e-9812-fadbcdb23183,Andrey Romanov,d70fd65a-45a3-553e-a952-35a787b94b90,Andrey Romanov,,,,overrides+data,Andrey Romanov,,,,romanov,,72571.0
8418efff-beb1-5d08-b527-326b13541e39,Andriw Sanchez,7649b6a1-b852-5725-a6f8-dab1df059f3b,Andriw Sanchez,,,,overrides+data,Andriw Sanchez,,,,sanchez,,
c554d606-4377-5d28-9663-4e452c708911,André Calado Coroado,70009195-d37c-5ebc-b15f-342db358ae56 | 8b5d66ff-0a2a-538d-b238-fdde88959cc1,André Calado Coroado,,,,overrides+data,André Calado Coroado,,André Coroado,,coroado,,
8cf04727-1ddc-5d6a-9680-9581a4466522,André Lemaire,65860b1d-6b41-507a-96eb-5826bc2e8b08 | 01ec9367-bb61-55da-b39d-3abc4d67bd3b | 2dbd0b01-4a88-518f-b84a-629402d4b69d | 584f3135-51f3-5161-9b6e-17f3afda1960 | aa2c599d-aee7-5374-98ae-03a548370b8a,André Lemaire | Andre LeMaire,,,,overrides+data,André Lemaire,,Andre Lemaire - | Andre' LeMaire | Andre LeMaire,,lemaire,,
016c2ac1-b2ed-5676-b356-e0f9c2af0a9c,André Volksdorf,9f509020-5dd9-5410-9242-2bf2ea39d53f | 1dd69a9d-e962-5361-8e08-1122d6349d82 | a168d6f5-3d18-5772-b347-2591bef4ee43,André Volksdorf | Andre Volksdorf,,,,overrides+data,André Volksdorf,,Andre Volksdorf,,volksdorf,,
99c9ac33-966b-534f-bc59-f3827f9f6207,Andrés Osorio,4030bf03-72ee-5def-aa83-e3bc81b2427d,Andrés Osorio,,,,overrides+data,Andrés Osorio,,,,osorio,,
696d0d05-7525-5f40-ada2-f77dbc23fef5,Andrés Zapata,88ffa3d7-e634-5f69-bd90-bda8132af50f | b1271ec3-4944-59db-90a2-40a90ba51b39 | e7610afe-0a22-5d10-bb4a-239cdb6a64b2,Andrés Zapata,,,,overrides+data,Andrés Zapata,,ANDRES ZAPATA | ANDRES ZAPATA PELAEZ,,zapata,,
16cbe42f-f763-59ad-bedb-14180f5f7f14,Andy Ellis,df9d9717-1a20-5b01-9611-75aa3a5f5e3a,Andy Ellis,,,,overrides+data,Andy Ellis,,,,ellis,,
64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,6b59103d-bdd3-523e-b06f-e0014825f3a8 | a5e507fd-f19e-5b3e-b653-a9c4e2eb3d97,Andy Linder,,,,overrides+data,Andy Linder,,,,linder,,33477.0
17a27155-b5bc-5c72-ac90-602127a1ed24,Andy Nawrath,6403ab84-377b-5cd9-b700-36ebcf54614b,Andy Nawrath,,,,overrides+data,Andy Nawrath,,,,nawrath,,
9285f847-92ae-5513-8f17-7d2f060293d2,Andy Peier,03d7f4aa-bb69-5902-b174-054e54ee4c37,Andy Peier,,,,overrides+data,Andy Peier,,,,peier,,
39bc6c51-d2e0-5930-8677-51828c12de14,Andy Ronald,02d3b1a1-ace7-5987-83eb-b2cd620666d5 | 243bf0cd-1838-5668-9778-aad5473a626b | 271c75a2-09ae-53b3-8994-dfc785c90f8f | 7670c8db-3d14-5dbf-b5fc-f859f6d4c33f | a39d4f3e-040e-5f45-9b9b-6a6c553dfc47 | b017db1b-f097-51eb-b672-ed3b10df13f2,Andy Ronald,,,,overrides+data,Andy Ronald,,,,ronald,,
2a52edfd-ffdc-56ac-bd40-d2a17e72d6b0,Andy Silvy,f974bd19-303e-5703-9f2d-bbd70c92ec65,Andy Silvy Freedom Footbag,,,,overrides+data,Andy Silvy Freedom Footbag,,,,footbag,,
44bf8cf1-e37a-521e-a71d-fa10165e1157,Andy Wolff,109d86af-7e5c-5483-9594-6a8c21c47ce0,Andy Wolff,,,,overrides+data,Andy Wolff,,,,wolff,,
1ff2698f-6676-56d0-9425-d02bc4a12d94,Angel Hernandez,38245ab5-6ea0-5ce0-834d-0ec62ae8a548 | 3a99e0d4-1b49-51c0-8197-1b0f2a886299 | 78b793af-65c9-51f4-b9c6-42e8cf3a758d | 835048aa-1c67-5236-969a-c55a9d28cf89 | fdf82185-8dba-5aa9-93c1-ae1165c0693b,Angel Hernandez,,,,overrides+data,Angel Hernandez,,Angel Hernandez Malabar | Angel Hernández | Ángel Hernández,,hernandez,,
